[2014-10-11 15:42:17             ::1                   Asia/Kolkata] 1049   $$$Unknown database 'iiitdmatudentsportal'$$$
[2014-10-17 02:07:53             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:10:24             ::1                   Asia/Kolkata]        $$$<b>Bind: </b> Bind array supplied must be a two dimensional associative array$$$

[2014-10-17 02:10:24             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:10:37             ::1                   Asia/Kolkata]        $$$<b>Bind: </b> Bind array supplied must be a two dimensional associative array$$$

[2014-10-17 02:10:37             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:11:30             ::1                   Asia/Kolkata]        $$$<b>Bind: </b> Bind array supplied must be a two dimensional associative array$$$

[2014-10-17 02:11:30             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:12:34             ::1                   Asia/Kolkata]        $$$<b>Bind: </b> Bind array supplied must be a two dimensional associative array$$$

[2014-10-17 02:12:34             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:12:49             ::1                   Asia/Kolkata]        $$$<b>Bind: </b> Bind array supplied must be a two dimensional associative array$$$

[2014-10-17 02:12:49             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:13:56             ::1                   Asia/Kolkata]        $$$<b>Bind: </b> Bind array supplied must be a two dimensional associative array$$$

[2014-10-17 02:13:56             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:14:30             ::1                   Asia/Kolkata]        $$$<b>Bind: </b> Bind array supplied must be a two dimensional associative array$$$

[2014-10-17 02:14:30             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:18:15             ::1                   Asia/Kolkata]        $$$<b>Bind: </b> Bind array supplied must be a two dimensional associative array$$$

[2014-10-17 02:18:15             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-17 02:19:30             ::1                   Asia/Kolkata]        $$$<b>Bind: </b> Bind array supplied must be a two dimensional associative array$$$

